Country,Region,Place_Name,Station_Name,WMO,Latitude,Longitude,Elevation
China,SC,Seke|Sertar,Seke,56156.0,32.28,100.32,3896.0
China,SC,Seke|Sertar,Seke,56157.0,32.28,100.32,3896.0
China,SC,Shanjiaoba|Ma-Tang,Shanjiaoba,56173.0,31.85,102.7,3563.0
China,SC,Shijiawan|Name Unknown,Shijiawan,56674.0,26.517,102.1,2103.0
China,SC,Sibiqi,Sibiqi,56479.0,28.217,103.0,1909.0
China,SC,Songtao,Songtao,56298.0,30.117,104.617,379.0
China,SC,Suining,Suining,57405.0,30.5,105.5833,294.0
China,SC,Taiping,Taiping,57237.0,32.06666666666667,108.03333333333333,638.0
China,SC,Tianbali|Zhao-Hua,Tianbali,57208.0,32.333,105.683,546.0
China,SC,Tongchuan,Tongchuan,57307.0,31.083,105.083,366.0
China,SC,Weizhou|Wenchuan,Weizhou,56188.0,31.4833,103.5833,1340.0
China,SC,Wenlin|Ren-Shou,Wenlin,56297.0,30.0,104.133,484.0
China,SC,Xia’er,Gyaisi,56462.0,29.0,101.5,3147.0
China,SC,Xianan’an,Xianan’an,56097.0,33.033,104.117,2692.0
China,SC,Xianshui|Dawu,Xianshui,56167.0,30.966666666666665,101.11666666666666,3008.6
China,SC,Xichang,Xichang,56571.0,27.9,102.26666666666667,1579.0
China,SC,Xichang,Xichang,56577.0,27.9,102.27,1599.0
China,SC,Xining|Hu-Jia-Pu-Ziia,Xining,56485.0,28.5167,103.6167,935.0
China,SC,Xinjian,Xinjian,57424.0,30.79,106.07,310.0
China,SC,Xionglongxi|Xinlong,Nyagrong,56251.0,30.9667,100.2,3323.0
China,SC,Xuba|Kao-Jik,Xuba,56132.0,32.5,97.933,3433.0
China,SC,Yangbai|Approximate Location,Yangbai,57321.0,31.883,107.083,523.0
China,SC,Yanjing|Yanyuan,Yanjing,56565.0,27.4333,101.5333,2559.0
China,SC,Yanmen|Yan-Men-Ba,Yanmen,57207.0,32.217,105.2,812.0
China,SC,Yongxing|Yong-Xing,Yongxing,57327.0,31.133,107.083,369.0
China,SC,Yueyang,Yueyang,57407.0,30.1,105.333,299.0
China,SC,Zhenjiangguanxiang,Zhenjiangguanxiang,56183.0,32.333,103.733,2480.0
China,SD,Cangkou|Cang-Kou,Cangkou,54858.0,36.167,120.367,5.0
China,SD,Cangshang|Cang-Shang,Cangshang,54745.0,37.367,119.9,8.0
China,SD,Chaocheng|Xinxian|Shenxian,Chaocheng,54808.0,36.233333333333334,115.66666666666667,41.0
China,SD,Dezhou,Dezhou,54714.0,37.4333,116.3167,19.0
China,SD,Dingtao|Ding-Tao,Dingtao,54907.0,35.067,115.567,57.0
China,SD,Dingtao|Dzengtao|Dengji,Dingtao,54909.0,35.083333333333336,115.51666666666667,51.0
China,SD,Dongcun|Haiyang,Dongcun,54863.0,36.766666666666666,121.18333333333334,19.0
China,SD,Feicheng|Fezxzan,Feicheng,54929.0,35.25,117.95,108.0
China,SD,Fushan Qu|Fu Shan,Fushan Qu,54764.0,37.5,121.25,27.0
China,SD,Gaomi|Gao-Mi,Gaomi,54846.0,36.383,119.733,53.0
China,SD,Gusidian|Da-Xin-Dian,Gusidian,54756.0,37.617,120.9,66.0
China,SD,Hanting,Hanting,54843.0,36.766666666666666,119.18333333333334,35.0
China,SD,Heze,Caozhou,54906.0,35.25,115.4333,47.0
China,SD,Huimin,Huimin,54725.0,37.5,117.53333333333333,12.0
China,SD,Jiangjiatuan|Weihai|Weihaiwai|Port Edward,Jiangjiatuan,54774.0,37.45,122.0333,132.0
China,SD,Jiangjunzhai|Ling Hsien,Jiangjunzhai,54716.0,37.367,116.517,19.0
China,SD,Jinan|Tsinan,Jinan AP,54823.0,36.6,117.05,213.0
China,SD,Jining|Ji-Ning,Jining,54915.0,35.4,116.55,39.0
China,SD,Laiyang,Laiyang,54852.0,36.9833,120.65,41.0
China,SD,Lingcheng|Lingxian,Lingcheng,54715.0,37.333333333333336,116.56666666666666,26.0
China,SD,Linyi,Linyi,54938.0,35.05,118.35,86.0
China,SD,Linzicheng|Lin-Zi,Linzicheng,54830.0,36.8667,118.3333,33.0
China,SD,Liujiaguanzhuang|Juxian,Liujiaguanzhuang,54936.0,35.55,118.75,104.0
China,SD,Longkou,Longkou,54753.0,37.61666666666667,120.31666666666666,8.0
China,SD,Longwang|Nanwu,Longwang,54853.0,36.983,120.817,23.0
China,SD,Mengyin|Meng Yin,Mengyin,54923.0,35.717,117.917,183.0
China,SD,Mingshui|Zhangqui,Mingshui,54727.0,36.65,117.5,263.0
China,SD,Nanma|Yiyuan,Nanma,54836.0,36.18333333333333,118.15,295.0
China,SD,Qingdao|Ch'ingtao|Tsingtao|Dazhanshancun,Qingdao Liuting Intl AP,54857.0,36.06666666666667,120.33333333333333,40.0
China,SD,Rizhao,Rizhao,54945.0,35.5,119.6,66.0
China,SD,Shidao,Shidao,54871.0,36.883,122.417,67.0
China,SD,Tai’an|Tai Shan,Tai’an / Mountain,54826.0,36.25,117.1,1133.0
China,SD,Tai’an|Tai-An,Tai’an,54827.0,36.183,117.133,136.0
China,SD,Xiadian|Xia-Dian,Xiadian,54758.0,37.1,120.317,134.0
China,SD,Xinbincheng|Bin-Xian,Xinbincheng,54726.0,37.467,117.967,15.0
China,SD,Yanzhou,Yanzhou,54916.0,35.53388888888889,116.8425,43.3
China,SD,Yidao|Approximate Location,Yidao,54757.0,37.167,120.167,153.0
China,SD,Yong’an|Yongan,Yong’an,54736.0,37.55,118.7333,7.0
China,SD,Zaozhuang|Tsaochuang,Zaozhuang,58202.0,34.883,117.567,77.0
China,SD,Zhancheng|Zhan-Cheng,Zhancheng,54723.0,37.683,117.8,15.0
China,SD,Zhangdazhuang,Zhangdazhuang,54713.0,37.833,116.833,9.0
China,SD,Zhifutun,Zhifutun,54765.0,37.55,121.367,12.0
China,SH,Baoshan|Shanghai|Panjiazhai,Baoshan,58362.0,31.416666666666668,121.45,4.0
China,SH,Minhang|Min-Hang|Jiangchuanlu,Minhang,58462.0,31.0,121.4,8.0
China,SH,Shanghai|Caohejing,Shanghai Hongqiao Intl AP|Hung Chiao AP,58367.0,31.196667,121.335,3.0
China,SH,Zhujing|Jin-Shan,Zhujing,58461.0,30.9,121.15,6.0
China,SN,Damaidigounao|Cui-Mu,Damaidigounao,57023.0,34.8,107.867,1446.0
China,SN,Fengxi|Luo-Chuan,Fengxi,53942.0,35.75,109.4167,1028.0
China,SN,Guanmiao|Ankang,Xing'An,57245.0,32.71666666666667,109.03333333333333,282.0
China,SN,Guhantai,Guhantai,57127.0,33.06666666666667,107.03333333333333,513.0
China,SN,Hanyin|Han-Yin,Hanyin,57232.0,32.9,108.5167,384.0
China,SN,Huaishuicha|Approximate Location,Huaishuicha,53745.0,37.467,109.583,1269.0
China,SN,Huashan|Hua Shan,Huashan / Mountain,57046.0,34.483333333333334,110.08333333333333,1657.0
China,SN,Hugoumen|Huang-Long,Hugoumen,53945.0,35.583,109.933,1310.0
China,SN,Kaimingsi Tower|Yang-Xian,Kaimingsi Tower,57128.0,33.217,107.55,465.0
China,SN,Letangpu,Letangpu,53757.0,37.183,110.117,1077.0
China,SN,Liangcun|Jinghe,Liangcun,57131.0,34.43333333333333,108.96666666666667,411.0
China,SN,Lindicun|Shangxian,Lindicun,57143.0,33.9167,109.95,1014.0
China,SN,Longwangping|Wen-Huang-Ping,Longwangping,57134.0,33.45,108.25,1277.0
China,SN,Mingzhou|Suide,Mingzhou,53754.0,37.4667,110.25,899.0
China,SN,Ningshan,Ningshan,57130.0,33.333,108.333,892.0
China,SN,Pingmin,Pingmin,57051.0,34.833,110.167,329.0
China,SN,Qianxian|Xian|Xi'an|Ch'ang-an|Changan|Sian,Qian-Xian,57034.0,34.5333,108.2333,642.0
China,SN,Qiheng|Approximate Location,Qiheng,57026.0,34.483,107.95,654.0
China,SN,Qinhe,Qinhe,53652.0,38.23,109.69,1058.0
China,SN,Qinhe|Qingyunshan,Qinhe,53646.0,38.266666666666666,109.78333333333333,1151.0
China,SN,Qiucha,Qiucha,53823.0,36.817,107.8,1465.0
China,SN,Shangnan|Shang-Nan,Shangnan,57156.0,33.5333,110.8833,535.0
China,SN,Shigu|Baoji,Shigu,57016.0,34.35,107.1333,603.0
China,SN,Shiquan|Shi-Quan,Shiquan,57137.0,33.05,108.25,461.0
China,SN,Wayaobu|Zi-Chang,Wayaobu,53740.0,37.1333,109.65,1142.0
China,SN,Wugucheng,Wugucheng,53763.0,37.15,108.38,1438.0
China,SN,Wugucheng|Pin-Kou-Men,Wugucheng,53738.0,37.15,108.3833,1542.0
China,SN,Xian|Xi'an|Ch'ang-an|Changan|Hsi-an|Hsian|Sian|Weiyang,Weiyang Met Obs,57036.0,34.3,108.93333333333334,402.0
China,SN,Xinyao|Yu-Shu-Mtho|Xinyaocun,Xinyao,57221.0,32.967,107.033,528.0
China,SN,Yan’an|Yan'an,Yan’an / MET OBS,53845.0,36.56666666666667,109.45,993.0
China,SN,Yongle|Chen-An,Yongle,57144.0,33.4167,109.15,678.0
China,SN,Yongxing,Yongxing,53652.0,38.983,110.6,1203.0
China,SN,Zhangjiawan,Zhangjiawan,57255.0,32.76,110.11,610.0
China,SN,Zhangjiawan|Baihe,Zhangjiawan,57251.0,32.7667,110.1167,452.0
China,SN,Zhaoren|Chang-Wu,Zhaoren,53929.0,35.2167,107.8,1182.0
China,SN,Zhenchuanbu|Mi-Zhi,Zhenchuanbu AFLD,53743.0,37.867,110.067,875.0
China,SN,Zhifangcun|Tongchuan,Zhifangcun,53947.0,35.1667,109.05,1180.0
China,SN,Zhulinguan|Approximate Location,Zhulinguan,57150.0,33.483,110.433,483.0
China,SX,Anjiazhuang,Anjiazhuang,53753.0,37.833,110.833,934.0
China,SX,Chakou,Chakou,53763.0,37.85,111.883,1317.0
China,SX,Chakou,Chakou,53763.0,37.85,111.883,1317.0
China,SX,Changzhi|Chang-Zhi,Changzhi / SYN,53887.0,36.2,113.117,937.0
China,SX,Dachegou|Wutai Shan,Dachegou / Mountain,53588.0,38.95,113.51666666666667,1931.0
China,SX,Datong,Datong / SYN,53487.0,40.083333333333336,113.41666666666667,1057.0
China,SX,Donghui|Yushe,Donghui,53787.0,37.06666666666667,112.98333333333333,1015.0
China,SX,Dongshe,Dongshe,53681.0,38.717,113.0,796.0
China,SX,Duanyu,Duanyu,53788.0,37.15,113.467,1453.0
China,SX,Fengcheng|Yangcheng,Fengcheng,53975.0,35.483333333333334,112.4,616.0
China,SX,Gounan,Gounan,53681.0,38.717,113.267,1040.0
China,SX,Guanshan|Yangquan,Guanshan,53782.0,37.8167,113.5667,884.0
China,SX,Gujiao,Gujiao,53763.0,37.917,112.133,991.0
China,SX,Hanwang,Hanwang,53788.0,37.2,113.467,1368.0
China,SX,Huozhou,Huozhou,53866.0,36.567,111.75,576.0
China,SX,Jiaokou|Lishi,Jiaokou,53764.0,37.5,111.1,897.0
China,SX,Jicheng,Jicheng,53788.0,37.07,112.97,1042.0
China,SX,Jule|Chu Le Pu,Jule,53488.0,40.167,113.583,1251.0
China,SX,Liucun,Liucun,53868.0,36.15,111.45,462.0
China,SX,Longquan|Xi-Xian,Longquan,53853.0,36.7,110.9333,961.0
China,SX,Majiahe,Majiahe,53662.0,38.8,111.45,1652.0
China,SX,Nihe,Nihe,53578.0,39.3,112.417,900.0
China,SX,Qiangtou,Qiangtou,53587.0,39.38,111.14,861.0
China,SX,Shahe,Shahe,53578.0,39.133,112.333,1217.0
China,SX,Shahukou,Shahukou,53477.0,40.233,112.317,1286.0
China,SX,Shizhao|Yu-Ci,Shizhao,53776.0,37.7,112.717,792.0
China,SX,Sishilizhuang,Sishilizhuang,53573.0,39.833,112.833,1352.0
China,SX,Songgu,Songgu,53863.0,37.03333333333333,111.91666666666667,761.0
China,SX,Taiyuan|T'aiyuan|Yangjiabu,Taiyuan Wusu AP,53772.0,37.620555555555555,112.57666666666667,759.0
China,SX,Wenbi|Hequ,Wenbi,53564.0,39.365,111.21166666666667,1015.0
China,SX,Xiadaohong,Xiadaohong,53666.0,38.4,111.833,1370.0
China,SX,Xiliushu,Xiliushu,53587.0,39.167,113.167,883.0
China,SX,Xinzhou|Xinxian,Xinzhou,53664.0,38.4,112.7167,839.0
China,SX,Xitao,Xitao,53577.0,39.133,112.3,1218.0
China,SX,Xitao,Xitao,53577.0,39.133,112.3,1219.0
China,SX,Xuegucun,Xuegucun,53673.0,38.75,112.7,842.0
China,SX,Xuegucun,Xuegucun,53681.0,38.75,112.69,838.0
China,SX,Yancheng|Wu-Zhai,Yancheng,53663.0,38.917,111.833,1408.0
China,SX,Youyucheng|You-Yu,Youyucheng,53478.0,40.1667,112.3333,1268.0
China,SX,Yuncheng|Yangjia,Yuncheng,53959.0,35.11138888888889,111.0663888888889,369.0
China,TJ,Dengshangu|Hangu|Han-gu|Tanggu,Dengshangu,54623.0,39.0167,117.6,14.0
China,TJ,Guanjiazhuang|Tianjin|Tian-jun|T'ien-chin|Tientsin,Zhang-Gui,54528.0,39.133,117.35,8.0
China,TJ,Hangu|Chai-Shang,Hangu,54529.0,39.233,117.783,6.0
China,TJ,Xiyingmen|Tian-jun|T'ien-chin|Tientsin,Tientsin,54527.0,39.1,117.16666666666667,9.0
China,XJ,Akqi,Akqi,51711.0,40.93333333333333,78.45,2000.0
China,XJ,Aksu|Chugirty,Aksu,51526.0,42.8,80.85,1706.0
China,XJ,Aksu|Wensu|Wen-Su,Wensu Met Obs,51628.0,41.2667,80.2333,1121.0
China,XJ,Akto|Ak-To,Akto,51708.0,39.083,76.033,1330.0
China,XJ,Aral|Alar,Aral,51730.0,40.60638888888889,81.25638888888889,1010.8
China,XJ,Artux,Artux,51706.0,39.7,76.35,1226.0
China,XJ,Bachu,Bachu,51716.0,39.8,78.56666666666666,1114.0
China,XJ,Baicheng,Bay,51633.0,41.7667,81.8667,1214.0
China,XJ,Baixing|Qinghe,Qinggli,51186.0,46.7167,90.4,1466.0
China,XJ,Baiyanghe|Pau-Yang-Hu,Baiyanghe,51477.0,43.2,88.4667,754.0
China,XJ,Balguntay,Balguntay,51467.0,42.8,86.33333333333333,1733.0
China,XJ,Barkol,Barkol,52101.0,43.5833,92.85,1676.0
China,XJ,Bayanbulak,Bayanbulak,51542.0,43.03333333333333,84.15,2453.0
China,XJ,Baytikshan Muchang|Baytik Shan,Baytikshan Muchang / Mountain,51288.0,45.36666666666667,90.53333333333333,1546.0
China,XJ,Chumpak|Luntai,Bugur,51642.0,41.7833,84.1667,960.0
China,XJ,Fuhai,Burultokay,51068.0,47.1,87.3833,484.0
China,XJ,Fukang,Fukang,51365.0,44.15,87.9833,571.0
China,XJ,Fuyun,Fuyun,51087.0,47.016666666666666,89.5,889.0
China,XJ,Guma|Pishan,Guma,51818.0,37.61666666666667,78.28333333333333,1372.0
China,XJ,Habahe|Kaba He,Habahe,51053.0,48.05,86.35,514.0
China,XJ,Hami|Taojiagong,Hami Met Obs,52203.0,42.81666666666667,93.51666666666667,765.0
China,XJ,Hoboksar,Hoboksar,51156.0,46.81,85.74888888888889,1315.0
China,XJ,Hotan,Hotan AP,51828.0,37.13333333333333,79.93333333333334,1358.0
China,XJ,Jinghe,Jinghe,51334.0,44.56666666666667,82.81666666666666,332.0
China,XJ,Kabakuygan|Approximate Location,Kabakuygan,51056.0,47.933,86.167,443.0
China,XJ,Karabura|Pa-Erh-Lu-K'O Mtn,Karabura,51232.0,45.95,82.5667,944.0
China,XJ,Karamay,Karamay,51243.0,45.61666666666667,84.85,454.0
China,XJ,Kashgar,Kashgar AP,51709.0,39.483333333333334,75.75,1372.0
China,XJ,Kök-Aygyr|Sai-K'o-Lo-T'e-Ma|Torugart,Kök-Aygyr,51701.0,40.45,75.3833,3617.0
China,XJ,Kokyar|Yutian,Keriya,51931.0,36.8667,81.7,1408.0
China,XJ,Korla,Korla,51656.0,41.72944444444445,85.81861111111111,891.0
China,XJ,Kuqa|Kucha,Kuqa,51644.0,41.71666666666667,82.95,1058.0
China,XJ,Kuytun,Kuytun,51346.0,44.4333,84.9667,451.0
China,XJ,Minfeng,Niya,51839.0,37.06666666666667,82.71666666666667,1409.5
China,XJ,Naomaohu,Naomaohu,52112.0,43.75,94.98333333333333,479.0
China,XJ,Paotai,Paotai,51352.0,44.817,85.6,328.0
China,XJ,Putao,Putao,51573.0,42.95,89.22972222222222,22.0
China,XJ,Qiemo,Qarqan,51855.0,38.15,85.55,1237.0
China,XJ,Qilan|Ch'i-Lan-Tai,Qilan,51720.0,40.5333,79.5333,1070.0
China,XJ,Qindel|Bole,Bortala,51330.0,44.9167,82.0667,515.0
China,XJ,Ruoqiang,Ruoqiang,51777.0,39.03333333333333,88.16666666666667,881.0
China,XJ,Ruoqiang,Ruoqiang,51778.0,39.03,88.17,889.0
China,XJ,Sanjianfang|Qijiaojing,Sanjianfang,51495.0,43.21666666666667,91.73333333333333,713.0
China,XJ,Shache,Shache,51811.0,38.43333333333333,77.26666666666667,1218.0
China,XJ,Shanshan,Piqan,51581.0,42.9167,90.25,457.0
China,XJ,Shihezi,Shihezi Met Obs,51356.0,44.3,86.0333,470.0
China,XJ,Shuimogou|Urumqi|Urum-qi|Urumchi|Dihua|Ürümqi,Shuimogou,51463.0,43.78333333333333,87.61666666666666,897.0
China,XJ,Sibati,Sibati,51077.0,47.167,88.367,608.0
China,XJ,Tacheng,Tacheng,51133.0,46.733333333333334,83.0,538.0
China,XJ,Tashkurgan,Tashkurgan,51804.0,37.783,75.233,3159.0
China,XJ,Tazhong,Tazhong,51747.0,39.0,83.66666666666667,1099.0
China,XJ,Tikanlik,Tikanlik,51765.0,40.63333333333333,87.7,842.0
China,XJ,Toli|To-Li,Toli,51241.0,45.95,83.6167,1046.0
China,XJ,Ürümqi|Urumqi|Urum-qi|Urumchi|Dihua,Ürümqi,51436.0,43.783,87.617,899.0
China,XJ,Xaidulla,Xaidulla,51915.0,36.333,78.0,3700.0
China,XJ,Xemirxek,Xemirxek,51076.0,47.733333333333334,88.08333333333333,724.0
China,XJ,Xemirxek,Xemirxek,51086.0,47.73,88.07,737.0
China,XJ,Xibeiwan,Xibeiwan,51379.0,44.016666666666666,89.56666666666666,764.0
China,XJ,Yanqi,Yanqi,51567.0,42.05,86.5667,1062.0
China,XJ,Yantakkuduk,Yantakkuduk,51638.0,41.3,81.683,980.0
China,XJ,Yawatongguz|Andir,Yawatongguz,51848.0,37.9333,83.65,1267.0
China,XJ,Yining,Yining,51430.0,43.917,81.283,670.0
China,XJ,Yining|Dadamtu,Yining AP,51431.0,43.95,81.33333333333333,678.0
China,XJ,Yiwanquan,Yiwanquan,51496.0,43.3833,92.1,1588.0
China,XJ,Yiwu,Araturuk,52118.0,43.266666666666666,94.7,1848.0
China,XJ,Zhaosu,Monggolkure,51437.0,43.1667,81.1167,1909.0
China,XZ,Bamê,Bamê,56441.0,28.883,98.583,4438.0
China,XZ,Boizongdo,Boizongdo,56107.0,31.55,92.867,4151.0
China,XZ,Chigu|Che-Ku,Chigu,55690.0,28.7,91.6333,4614.0
China,XZ,Dagapu,Dagapu,55385.0,31.48,92.06,4508.0
China,XZ,Dayêr|Dayi,Dayêr,56137.0,31.15,97.16666666666667,3364.0
China,XZ,Günlu|Borongxung,Günlu,55279.0,31.366666666666667,90.01666666666667,4724.0
China,XZ,Gyangzê|Gyangze|Nangkor,Gyangzê,55680.0,29.0,89.6333,4790.0
China,XZ,Gyitang|Lhunze,Gyitang,55696.0,28.416666666666668,92.46666666666667,3906.0
China,XZ,Lanngazhoinkang|T'u-Ko-Erh-Ho-Kung,Lanngazhoinkang,55437.0,30.55,81.4333,4657.0
China,XZ,Lhari|Jia-Li|Goqung,Lhari,56202.0,30.7833,93.4,4983.0
China,XZ,Lhasa|La-sa|Lasa,Lhasa MET,55591.0,29.66,91.13,3650.0
China,XZ,Maiyü|Bang-Da|Dalung,Maiyü,56237.0,30.233,97.4,4314.0
China,XZ,Nagqu|Dagapu,Nagqu,55299.0,31.483333333333334,92.06666666666666,4512.0
China,XZ,Nasêr,Nasêr,55488.0,30.333,90.083,5279.0
China,XZ,Ngükang|Zha-Te-Ke-Tang|Dorag,Ngükang,55493.0,30.7333,92.45,4729.0
China,XZ,Pagnag|P'a-Na|Lhari,Pagnag,55294.0,32.2667,91.6667,4644.0
China,XZ,Pagri|Qujia,Pagri,55773.0,27.733333333333334,89.08333333333333,4358.0
China,XZ,Qizhong|Zen-Yan|Zagang,Qizhong,56347.0,29.2,98.8,3282.0
China,XZ,Qu’nyido|Qing-Ni-Dong|Banag,Qu’nyido,56138.0,31.3,97.983,3946.0
China,XZ,Quxar|Lhaze|Cobo,Quxar,55569.0,29.0667,87.6833,4070.0
China,XZ,Sato,Sato,55985.0,27.73,89.07,4301.0
China,XZ,Shiquanhe,Shiquanhe,55228.0,32.5,80.08333333333333,4280.0
China,XZ,Sogba|Sog Xian|Yognagtang,Sogba,56106.0,31.883333333333333,93.78333333333333,4024.0
China,XZ,Xainza|Jiajuedibu,Xainza,55472.0,30.95,88.63333333333334,4670.0
China,XZ,Xêgar|Tingri,Xegar,55664.0,28.633333333333333,87.08333333333333,4470.0
China,XZ,Xêxung|Xiemai,Xêxung,56116.0,31.416666666666668,95.6,3901.0
China,XZ,Xigatse|Rikaze|Jih-k'a-tse,Xigatse / MET OBS,55578.0,29.25,88.88333333333334,3859.0
China,XZ,Xupu,Xupu,55585.0,29.5,90.25,4009.0
China,XZ,Yarlung,Yarlung,56227.0,30.1,95.783,2753.0
China,XZ,Yudo|Lumaringbo,Yudo,55248.0,32.3,84.05,4444.0
China,XZ,Zêtang|Nedong,Zêtang,55598.0,29.2333,91.7667,3522.0
China,XZ,Zhangdong|Yalep|Yalai,Zhangdong,55656.0,28.383,86.15,5075.0
China,XZ,Zhugtog,Zhugtog,56127.0,31.5,96.75,4375.0
China,YAN,Ch’ŏnsŏng-ni|Changbai,Ch’ŏnsŏng-ni,54386.0,41.416666666666664,128.18333333333334,714.0
China,YN,Ameng|Bang-O-Jie,Ameng,56995.0,23.75,104.65,1627.0
China,YN,Bajia|Wenshan,Bajia,56994.0,23.3667,104.3833,1495.0
China,YN,Banbang|Xi-Yang,Banbang,59202.0,23.883,105.483,858.0
China,YN,Banqiao|Approximate Location,Banqiao,56776.0,25.633,102.967,2359.0
China,YN,Baohe|Weixi,Baohe,56548.0,27.2167,99.3167,2509.0
China,YN,Baoshan,Baoshan / MET OBS,56748.0,25.044166666666666,99.16194444444444,1668.4
China,YN,Chuxiong,Chuxiong,56768.0,25.016666666666666,101.51666666666667,1820.0
China,YN,Dali,Dali,56751.0,25.7,100.18333333333334,1977.7
China,YN,Daying|Yuxi,Daying,56875.0,24.45,102.5667,1785.0
China,YN,Dehoujie,Dehoujie,56986.0,23.5833,103.8667,1431.0
China,YN,Gengma,Gengma,56946.0,23.55,99.4,1146.0
China,YN,Guanjiashan|Wenlan,Guanjiashan,56985.0,23.444444444444443,103.32777777777778,1314.0
China,YN,Huangguayuan|Yuanmou,Huangguayuan,56763.0,25.733333333333334,101.86666666666666,1119.0
China,YN,Jinghong,Jinghong,56959.0,22.0,100.78333333333333,552.0
China,YN,Jinping|Jing-Dong,Jinping,56856.0,24.4333,100.85,1236.0
China,YN,Jinshan,Jinshan,56777.0,25.15,102.083,1581.0
China,YN,Jinzhong|Huize,Jinzhong,56684.0,26.4,103.25,2161.0
China,YN,Kaiyuan|Kai-Yuan,Kaiyuan,56982.0,23.7,103.233,1202.0
China,YN,Kunming|K'unming|Zhoujia,Kunming Changshui Intl AP [Opened 2012],56778.0,25.016666666666666,102.68333333333334,1879.0
China,YN,Kunming|K'unming|Zhoujia,Kunming Wujiaba Intl AP [Closed 2012],56778.0,25.016666666666666,102.68333333333334,1895.0
China,YN,Lahkrau|Meng-Ka,Lahkrau,56738.0,25.217,97.867,1987.0
China,YN,Laojizhai|Jie-Jie,Laojizhai,56979.0,22.75,102.733,582.0
China,YN,Lashi|La-Shi,Lashi,56664.0,26.3667,101.2167,1145.0
China,YN,Liancheng|Guangnan,Liancheng,59007.0,24.066666666666666,105.06666666666666,1251.0
China,YN,Lijiang Old Town|Huangshan,Lijiang Old Town,56651.0,26.833333333333332,100.21666666666667,2376.0
China,YN,Lijiang|Yuanjiang,Lijiang,56966.0,23.616666666666667,101.96666666666667,506.8
China,YN,Liuku|Liu-Ku,Liuku,56741.0,25.7833,98.85,1074.0
China,YN,Liziba|Ping-Shan,Liziba,56494.0,28.617,104.117,624.0
China,YN,Mali,Mali,56999.0,23.133,104.7,1066.0
China,YN,Mashutang|Approximate Location,Mashutang,56681.0,26.833,103.167,2782.0
China,YN,Mazhanjie,Mazhanjie,56739.0,24.984444444444446,98.50555555555556,1696.0
China,YN,Mengdingjie|Mengding,Mengdingjie,56945.0,23.567,99.083,477.0
China,YN,Mengjia|Lu-Xi,Mengjia,56839.0,24.283,98.467,1446.0
China,YN,Mengla,Mengla,56969.0,21.5,101.58333333333333,633.0
China,YN,Menglang,Menglangba,56954.0,22.566666666666666,99.93333333333334,1068.0
China,YN,Menglie|Jiangcheng,Menglie,56977.0,22.6,101.85,1269.8
China,YN,Menglong|Yi-Sha,Menglong,56975.0,23.317,102.367,1063.0
China,YN,Mengmao|Ruili|Ho-paw,Mengmao,56838.0,24.0,97.85,756.0
China,YN,Mengsa|Meng-Sa,Mengsa,56942.0,23.717,99.633,1625.0
China,YN,Mengwang|Meng-Wang,Mengwang,56965.0,22.483,101.3,1133.0
China,YN,Miyang|Mi-Le,Miyang,56885.0,24.4,103.433,1436.0
China,YN,Pingyuanjie|Bing-Yuan-Jie,Pingyuanjie,56983.0,23.7,103.833,1463.0
China,YN,Sedung|La-Wan|Drungjiang,Sedung,56533.0,27.6833,98.35,1569.0
China,YN,Shangri-La|Zhongxin|Zhongdian,Shangri-La / MET OBS,56543.0,27.7,99.7,3383.0
China,YN,Shanyang|Shan-Yan-Zhen,Shanyang,56745.0,25.333,99.383,1550.0
China,YN,Simao,Simao,56964.0,22.816111111111113,100.99111111111111,1416.2
China,YN,Xidang|Xordang,Xidang,56444.0,28.45,98.88333333333334,3373.0
China,YN,Xiping|Zhanyi,Xiping,56786.0,25.583333333333332,103.83333333333333,1855.0
China,YN,Zhaotong,Zhaotong / MET OBS,56586.0,27.333333333333332,103.75,1938.0
China,YN,Zhesang|Zhe-Shang,Zhesang,59203.0,23.783,105.983,346.0
China,YN,Zhongshu|Luxi,Zhongshu,56886.0,24.533333333333335,103.76666666666667,1763.0
China,YN,Zhuilijie,Zhuilijie,57005.0,23.36,104.38,1278.0
China,ZJ,Anren|An-Ren,Anren,58648.0,28.05,119.333,219.0
China,ZJ,Baishuiqiao|Longquan,Baishuiqiao,58647.0,28.1,119.0833,226.0
China,ZJ,Beimentou|Zha-Pu,Beimentou,58464.0,30.6167,121.0833,7.0
China,ZJ,Dong’ao|Kuocang Shan,Dong’ao,58653.0,28.8167,120.9167,985.0
China,ZJ,Ergao|Yu-Yao,Ergao,58467.0,30.05,121.133,12.0
China,ZJ,Feiyun|Rui-An,Feiyun,58753.0,27.783,120.6,8.0
China,ZJ,Fengshuwan|Zhujiaqiao,Fengshuwan,58477.0,30.033333333333335,122.11666666666666,112.0
China,ZJ,Gaoqiao|Ningbo,Gaoqiao,58562.0,29.9167,121.4667,9.0
China,ZJ,Hangzhou|Hangchow|Sijiqing,Hangzhou Xiaoshan Intl AP (Opened 2000),58457.0,30.233333333333334,120.16666666666667,21.0
China,ZJ,Hangzhou|Hangchow|Siyanjing,Hangzhou [1940s] (ABAND),74935.0,30.233,120.166,23.0
China,ZJ,Heqiao|He-Qiao|Waidongjia,Heqiao,58447.0,30.1,119.217,93.0
China,ZJ,Hongjia|Luqiao,Hongjia,58665.0,28.616666666666667,121.41666666666667,4.6
